date,medicine_id,branch_id,units_consumed
2026-06-28,MED081,BR01,72.0
2026-06-29,MED081,BR01,114.9
2026-06-30,MED081,BR01,95.6
2026-07-01,MED081,BR01,88.4
2026-07-02,MED081,BR01,79.2
2026-07-03,MED081,BR01,99.9
2026-07-04,MED081,BR01,58.5
2026-07-05,MED081,BR01,65.1
2026-07-06,MED081,BR01,84.0
2026-07-07,MED081,BR01,85.7
2026-07-08,MED081,BR01,115.4
2026-07-09,MED081,BR01,86.6
2026-07-10,MED081,BR01,111.7
2026-07-11,MED081,BR01,65.2
2026-07-12,MED081,BR01,69.2
2026-07-13,MED081,BR01,89.6
2026-07-14,MED081,BR01,84.4
2026-07-15,MED081,BR01,94.7
2026-07-16,MED081,BR01,98.4
2026-07-17,MED081,BR01,77.3
2026-07-18,MED081,BR01,80.1
2026-07-19,MED081,BR01,44.1
2026-07-20,MED081,BR01,95.4
2026-07-21,MED081,BR01,88.9
2026-07-22,MED081,BR01,93.4
2026-07-23,MED081,BR01,107.7
2026-07-24,MED081,BR01,87.8
2026-07-25,MED081,BR01,66.2
2026-07-26,MED081,BR01,65.5
2026-07-27,MED081,BR01,94.0
2026-07-28,MED081,BR01,94.7
2026-07-29,MED081,BR01,98.2
2026-07-30,MED081,BR01,94.2
2026-07-31,MED081,BR01,106.2
2026-08-01,MED081,BR01,70.3
2026-08-02,MED081,BR01,86.7
2026-08-03,MED081,BR01,91.5
2026-08-04,MED081,BR01,95.9
2026-08-05,MED081,BR01,80.0
2026-08-06,MED081,BR01,83.3
2026-08-07,MED081,BR01,87.1
2026-08-08,MED081,BR01,55.2
2026-08-09,MED081,BR01,76.2
2026-08-10,MED081,BR01,96.9
2026-08-11,MED081,BR01,70.5
2026-08-12,MED081,BR01,91.3
2026-08-13,MED081,BR01,83.0
2026-08-14,MED081,BR01,94.0
2026-08-15,MED081,BR01,72.6
2026-08-16,MED081,BR01,72.2
2026-08-17,MED081,BR01,83.0
2026-08-18,MED081,BR01,100.4
2026-08-19,MED081,BR01,89.4
2026-08-20,MED081,BR01,85.5
2026-08-21,MED081,BR01,92.8
2026-08-22,MED081,BR01,64.8
2026-08-23,MED081,BR01,64.9
2026-08-24,MED081,BR01,93.1
2026-08-25,MED081,BR01,96.2
2026-08-26,MED081,BR01,113.7
2026-08-27,MED081,BR01,95.7
2026-08-28,MED081,BR01,104.4
2026-08-29,MED081,BR01,74.2
2026-08-30,MED081,BR01,67.3
2026-08-31,MED081,BR01,94.6
2026-09-01,MED081,BR01,103.1
2026-09-02,MED081,BR01,103.5
2026-09-03,MED081,BR01,103.6
2026-09-04,MED081,BR01,105.7
2026-09-05,MED081,BR01,60.7
2026-09-06,MED081,BR01,75.7
2026-09-07,MED081,BR01,87.9
2026-09-08,MED081,BR01,133.1
2026-09-09,MED081,BR01,94.3
2026-09-10,MED081,BR01,91.6
2026-09-11,MED081,BR01,96.7
2026-09-12,MED081,BR01,65.2
2026-09-13,MED081,BR01,76.0
2026-09-14,MED081,BR01,110.6
2026-09-15,MED081,BR01,78.1
2026-09-16,MED081,BR01,88.7
2026-09-17,MED081,BR01,82.1
2026-09-18,MED081,BR01,90.8
2025-09-19,MED081,BR02,49.7
2025-09-20,MED081,BR02,34.5
2025-09-21,MED081,BR02,26.7
2025-09-22,MED081,BR02,42.6
2025-09-23,MED081,BR02,50.2
2025-09-24,MED081,BR02,118.2
2025-09-25,MED081,BR02,47.9
2025-09-26,MED081,BR02,39.6
2025-09-27,MED081,BR02,37.6
2025-09-28,MED081,BR02,35.3
2025-09-29,MED081,BR02,57.1
2025-09-30,MED081,BR02,37.7
2025-10-01,MED081,BR02,49.3
2025-10-02,MED081,BR02,54.3
2025-10-03,MED081,BR02,44.7
2025-10-04,MED081,BR02,30.3
2025-10-05,MED081,BR02,29.1
2025-10-06,MED081,BR02,54.1
2025-10-07,MED081,BR02,55.4
2025-10-08,MED081,BR02,42.6
2025-10-09,MED081,BR02,47.6
2025-10-10,MED081,BR02,47.9
2025-10-11,MED081,BR02,33.2
2025-10-12,MED081,BR02,40.2
2025-10-13,MED081,BR02,48.9
2025-10-14,MED081,BR02,49.4
2025-10-15,MED081,BR02,43.2
2025-10-16,MED081,BR02,49.4
2025-10-17,MED081,BR02,40.9
2025-10-18,MED081,BR02,36.1
2025-10-19,MED081,BR02,47.9
2025-10-20,MED081,BR02,47.2
2025-10-21,MED081,BR02,40.6
2025-10-22,MED081,BR02,35.8
2025-10-23,MED081,BR02,48.8
2025-10-24,MED081,BR02,42.6
2025-10-25,MED081,BR02,37.2
2025-10-26,MED081,BR02,39.8
2025-10-27,MED081,BR02,48.9
2025-10-28,MED081,BR02,48.0
2025-10-29,MED081,BR02,53.6
2025-10-30,MED081,BR02,34.8
2025-10-31,MED081,BR02,51.8
2025-11-01,MED081,BR02,43.7
2025-11-02,MED081,BR02,36.7
2025-11-03,MED081,BR02,42.5
2025-11-04,MED081,BR02,31.1
2025-11-05,MED081,BR02,55.8
2025-11-06,MED081,BR02,43.9
2025-11-07,MED081,BR02,50.2
2025-11-08,MED081,BR02,37.6
2025-11-09,MED081,BR02,33.4
2025-11-10,MED081,BR02,52.4
2025-11-11,MED081,BR02,46.1
2025-11-12,MED081,BR02,44.6
2025-11-13,MED081,BR02,46.4
2025-11-14,MED081,BR02,59.0
2025-11-15,MED081,BR02,33.1
2025-11-16,MED081,BR02,38.4
2025-11-17,MED081,BR02,45.7
2025-11-18,MED081,BR02,46.9
2025-11-19,MED081,BR02,46.1
2025-11-20,MED081,BR02,45.3
2025-11-21,MED081,BR02,44.5
2025-11-22,MED081,BR02,36.2
2025-11-23,MED081,BR02,33.3
2025-11-24,MED081,BR02,40.6
2025-11-25,MED081,BR02,52.6
2025-11-26,MED081,BR02,46.9
2025-11-27,MED081,BR02,51.3
2025-11-28,MED081,BR02,39.5
2025-11-29,MED081,BR02,40.0
2025-11-30,MED081,BR02,36.4
2025-12-01,MED081,BR02,47.0
2025-12-02,MED081,BR02,51.7
2025-12-03,MED081,BR02,38.1
2025-12-04,MED081,BR02,51.9
2025-12-05,MED081,BR02,51.2
2025-12-06,MED081,BR02,33.2
2025-12-07,MED081,BR02,39.4
2025-12-08,MED081,BR02,51.4
2025-12-09,MED081,BR02,47.6
2025-12-10,MED081,BR02,43.4
2025-12-11,MED081,BR02,57.3
2025-12-12,MED081,BR02,46.6
2025-12-13,MED081,BR02,34.1
2025-12-14,MED081,BR02,38.9
2025-12-15,MED081,BR02,45.9
2025-12-16,MED081,BR02,43.8
2025-12-17,MED081,BR02,51.1
2025-12-18,MED081,BR02,37.6
2025-12-19,MED081,BR02,42.7
2025-12-20,MED081,BR02,35.4
2025-12-21,MED081,BR02,36.9
2025-12-22,MED081,BR02,52.9
2025-12-23,MED081,BR02,53.9
2025-12-24,MED081,BR02,45.9
2025-12-25,MED081,BR02,49.0
2025-12-26,MED081,BR02,47.0
2025-12-27,MED081,BR02,33.8
2025-12-28,MED081,BR02,34.5
2025-12-29,MED081,BR02,59.0
2025-12-30,MED081,BR02,46.4
2025-12-31,MED081,BR02,56.3
2026-01-01,MED081,BR02,52.5
2026-01-02,MED081,BR02,36.2
2026-01-03,MED081,BR02,37.5
2026-01-04,MED081,BR02,25.3
2026-01-05,MED081,BR02,41.7
2026-01-06,MED081,BR02,58.8
2026-01-07,MED081,BR02,40.6
2026-01-08,MED081,BR02,59.2
2026-01-09,MED081,BR02,38.9
2026-01-10,MED081,BR02,38.0
2026-01-11,MED081,BR02,87.6
2026-01-12,MED081,BR02,50.9
2026-01-13,MED081,BR02,45.0
2026-01-14,MED081,BR02,51.6
2026-01-15,MED081,BR02,48.8
2026-01-16,MED081,BR02,37.3
2026-01-17,MED081,BR02,33.8
2026-01-18,MED081,BR02,40.1
2026-01-19,MED081,BR02,48.0
2026-01-20,MED081,BR02,43.5
2026-01-21,MED081,BR02,54.2
2026-01-22,MED081,BR02,52.5
2026-01-23,MED081,BR02,50.4
2026-01-24,MED081,BR02,40.0
2026-01-25,MED081,BR02,27.1
2026-01-26,MED081,BR02,44.2
2026-01-27,MED081,BR02,49.6
2026-01-28,MED081,BR02,52.1
2026-01-29,MED081,BR02,47.2
2026-01-30,MED081,BR02,42.9
2026-01-31,MED081,BR02,32.8
2026-02-01,MED081,BR02,114.8
2026-02-02,MED081,BR02,37.0
2026-02-03,MED081,BR02,53.2
2026-02-04,MED081,BR02,51.8
2026-02-05,MED081,BR02,49.5
2026-02-06,MED081,BR02,40.9
2026-02-07,MED081,BR02,40.4
2026-02-08,MED081,BR02,33.0
2026-02-09,MED081,BR02,49.4
2026-02-10,MED081,BR02,62.0
2026-02-11,MED081,BR02,48.7
2026-02-12,MED081,BR02,50.5
2026-02-13,MED081,BR02,45.7
2026-02-14,MED081,BR02,39.6
2026-02-15,MED081,BR02,28.0
2026-02-16,MED081,BR02,51.2
2026-02-17,MED081,BR02,44.7
2026-02-18,MED081,BR02,46.2
2026-02-19,MED081,BR02,42.6
2026-02-20,MED081,BR02,59.0
2026-02-21,MED081,BR02,34.7
2026-02-22,MED081,BR02,40.4
2026-02-23,MED081,BR02,44.7
2026-02-24,MED081,BR02,56.9
2026-02-25,MED081,BR02,46.7
2026-02-26,MED081,BR02,45.9
2026-02-27,MED081,BR02,50.2
2026-02-28,MED081,BR02,33.0
2026-03-01,MED081,BR02,34.5
2026-03-02,MED081,BR02,41.4
2026-03-03,MED081,BR02,44.5
2026-03-04,MED081,BR02,47.1
2026-03-05,MED081,BR02,53.0
2026-03-06,MED081,BR02,44.1
2026-03-07,MED081,BR02,37.2
2026-03-08,MED081,BR02,41.8
2026-03-09,MED081,BR02,49.3
2026-03-10,MED081,BR02,49.1
2026-03-11,MED081,BR02,47.3
2026-03-12,MED081,BR02,53.6
2026-03-13,MED081,BR02,50.8
2026-03-14,MED081,BR02,37.7
2026-03-15,MED081,BR02,37.5
2026-03-16,MED081,BR02,39.1
2026-03-17,MED081,BR02,39.4
2026-03-18,MED081,BR02,55.9
2026-03-19,MED081,BR02,37.5
2026-03-20,MED081,BR02,51.9
2026-03-21,MED081,BR02,41.4
2026-03-22,MED081,BR02,44.5
2026-03-23,MED081,BR02,41.1
2026-03-24,MED081,BR02,49.8
2026-03-25,MED081,BR02,56.9
2026-03-26,MED081,BR02,49.5
2026-03-27,MED081,BR02,49.9
2026-03-28,MED081,BR02,40.8
2026-03-29,MED081,BR02,31.8
2026-03-30,MED081,BR02,55.8
2026-03-31,MED081,BR02,51.0
2026-04-01,MED081,BR02,45.1
2026-04-02,MED081,BR02,43.8
2026-04-03,MED081,BR02,53.5
2026-04-04,MED081,BR02,39.5
2026-04-05,MED081,BR02,36.9
2026-04-06,MED081,BR02,54.6
2026-04-07,MED081,BR02,52.7
2026-04-08,MED081,BR02,58.8
2026-04-09,MED081,BR02,51.9
2026-04-10,MED081,BR02,52.3
2026-04-11,MED081,BR02,51.9
2026-04-12,MED081,BR02,40.0
2026-04-13,MED081,BR02,52.1
2026-04-14,MED081,BR02,46.6
2026-04-15,MED081,BR02,47.5
2026-04-16,MED081,BR02,50.2
2026-04-17,MED081,BR02,53.5
2026-04-18,MED081,BR02,32.8
2026-04-19,MED081,BR02,35.7
2026-04-20,MED081,BR02,48.9
2026-04-21,MED081,BR02,40.6
2026-04-22,MED081,BR02,54.3
2026-04-23,MED081,BR02,42.5
2026-04-24,MED081,BR02,49.4
2026-04-25,MED081,BR02,44.9
2026-04-26,MED081,BR02,40.7
2026-04-27,MED081,BR02,44.7
2026-04-28,MED081,BR02,44.4
2026-04-29,MED081,BR02,48.2
2026-04-30,MED081,BR02,43.1
2026-05-01,MED081,BR02,40.3
2026-05-02,MED081,BR02,37.3
2026-05-03,MED081,BR02,37.7
2026-05-04,MED081,BR02,46.0
2026-05-05,MED081,BR02,46.8
2026-05-06,MED081,BR02,41.8
2026-05-07,MED081,BR02,51.9
2026-05-08,MED081,BR02,49.3
2026-05-09,MED081,BR02,39.3
2026-05-10,MED081,BR02,44.3
2026-05-11,MED081,BR02,42.0
2026-05-12,MED081,BR02,44.7
2026-05-13,MED081,BR02,55.1
2026-05-14,MED081,BR02,43.3
2026-05-15,MED081,BR02,48.9
2026-05-16,MED081,BR02,37.8
2026-05-17,MED081,BR02,34.8
2026-05-18,MED081,BR02,57.6
2026-05-19,MED081,BR02,50.4
2026-05-20,MED081,BR02,45.9
2026-05-21,MED081,BR02,52.3
2026-05-22,MED081,BR02,47.9
2026-05-23,MED081,BR02,45.5
2026-05-24,MED081,BR02,38.2
2026-05-25,MED081,BR02,37.3
2026-05-26,MED081,BR02,49.1
2026-05-27,MED081,BR02,53.5
2026-05-28,MED081,BR02,53.2
2026-05-29,MED081,BR02,47.8
2026-05-30,MED081,BR02,33.4
2026-05-31,MED081,BR02,27.5
2026-06-01,MED081,BR02,53.0
2026-06-02,MED081,BR02,62.7
2026-06-03,MED081,BR02,37.0
2026-06-04,MED081,BR02,47.1
2026-06-05,MED081,BR02,54.9
2026-06-06,MED081,BR02,45.5
2026-06-07,MED081,BR02,36.4
2026-06-08,MED081,BR02,47.9
2026-06-09,MED081,BR02,48.0
2026-06-10,MED081,BR02,56.0
2026-06-11,MED081,BR02,45.2
2026-06-12,MED081,BR02,56.9
2026-06-13,MED081,BR02,37.4
2026-06-14,MED081,BR02,36.3
2026-06-15,MED081,BR02,52.8
2026-06-16,MED081,BR02,55.7
2026-06-17,MED081,BR02,53.7
2026-06-18,MED081,BR02,48.3
2026-06-19,MED081,BR02,52.9
2026-06-20,MED081,BR02,28.7
2026-06-21,MED081,BR02,35.9
2026-06-22,MED081,BR02,51.6
2026-06-23,MED081,BR02,56.4
2026-06-24,MED081,BR02,47.6
2026-06-25,MED081,BR02,44.6
2026-06-26,MED081,BR02,46.1
2026-06-27,MED081,BR02,36.8
2026-06-28,MED081,BR02,37.4
2026-06-29,MED081,BR02,53.8
2026-06-30,MED081,BR02,44.5
2026-07-01,MED081,BR02,48.7
2026-07-02,MED081,BR02,53.5
2026-07-03,MED081,BR02,45.2
2026-07-04,MED081,BR02,39.4
2026-07-05,MED081,BR02,34.2
2026-07-06,MED081,BR02,39.2
2026-07-07,MED081,BR02,45.0
2026-07-08,MED081,BR02,40.3
2026-07-09,MED081,BR02,50.8
2026-07-10,MED081,BR02,47.3
2026-07-11,MED081,BR02,36.7
2026-07-12,MED081,BR02,36.9
2026-07-13,MED081,BR02,53.1
2026-07-14,MED081,BR02,52.0
2026-07-15,MED081,BR02,52.1
2026-07-16,MED081,BR02,54.4
2026-07-17,MED081,BR02,54.1
2026-07-18,MED081,BR02,36.7
2026-07-19,MED081,BR02,44.6
2026-07-20,MED081,BR02,48.9
2026-07-21,MED081,BR02,49.0
2026-07-22,MED081,BR02,47.2
2026-07-23,MED081,BR02,46.1
2026-07-24,MED081,BR02,42.6
2026-07-25,MED081,BR02,34.7
2026-07-26,MED081,BR02,34.8
2026-07-27,MED081,BR02,51.6
2026-07-28,MED081,BR02,47.9
2026-07-29,MED081,BR02,53.6
2026-07-30,MED081,BR02,43.7
2026-07-31,MED081,BR02,45.9
2026-08-01,MED081,BR02,45.9
2026-08-02,MED081,BR02,36.8
2026-08-03,MED081,BR02,47.5
2026-08-04,MED081,BR02,52.8
2026-08-05,MED081,BR02,54.4
2026-08-06,MED081,BR02,52.6
2026-08-07,MED081,BR02,56.1
2026-08-08,MED081,BR02,35.0
2026-08-09,MED081,BR02,35.5
2026-08-10,MED081,BR02,50.1
2026-08-11,MED081,BR02,45.6
2026-08-12,MED081,BR02,53.6
2026-08-13,MED081,BR02,44.7
2026-08-14,MED081,BR02,48.1
2026-08-15,MED081,BR02,33.6
2026-08-16,MED081,BR02,44.6
2026-08-17,MED081,BR02,46.4
2026-08-18,MED081,BR02,54.7
2026-08-19,MED081,BR02,52.9
2026-08-20,MED081,BR02,50.3
2026-08-21,MED081,BR02,53.6
2026-08-22,MED081,BR02,40.0
2026-08-23,MED081,BR02,40.7
2026-08-24,MED081,BR02,57.4
2026-08-25,MED081,BR02,57.2
2026-08-26,MED081,BR02,38.6
2026-08-27,MED081,BR02,49.9
2026-08-28,MED081,BR02,46.6
2026-08-29,MED081,BR02,35.5
2026-08-30,MED081,BR02,31.2
2026-08-31,MED081,BR02,45.4
2026-09-01,MED081,BR02,60.1
2026-09-02,MED081,BR02,53.5
2026-09-03,MED081,BR02,46.3
2026-09-04,MED081,BR02,55.3
2026-09-05,MED081,BR02,43.4
2026-09-06,MED081,BR02,29.2
2026-09-07,MED081,BR02,42.7
2026-09-08,MED081,BR02,46.5
2026-09-09,MED081,BR02,54.2
2026-09-10,MED081,BR02,59.5
2026-09-11,MED081,BR02,55.1
2026-09-12,MED081,BR02,35.5
2026-09-13,MED081,BR02,37.1
2026-09-14,MED081,BR02,50.6
2026-09-15,MED081,BR02,47.6
2026-09-16,MED081,BR02,35.9
2026-09-17,MED081,BR02,43.9
2026-09-18,MED081,BR02,48.7
2025-09-19,MED081,BR03,22.1
2025-09-20,MED081,BR03,19.9
2025-09-21,MED081,BR03,18.1
2025-09-22,MED081,BR03,23.3
2025-09-23,MED081,BR03,24.7
2025-09-24,MED081,BR03,19.6
2025-09-25,MED081,BR03,18.1
2025-09-26,MED081,BR03,24.7
2025-09-27,MED081,BR03,19.5
2025-09-28,MED081,BR03,17.6
2025-09-29,MED081,BR03,22.7
2025-09-30,MED081,BR03,21.8
2025-10-01,MED081,BR03,20.4
2025-10-02,MED081,BR03,23.1
2025-10-03,MED081,BR03,21.0
2025-10-04,MED081,BR03,17.6
2025-10-05,MED081,BR03,17.7
2025-10-06,MED081,BR03,28.7
2025-10-07,MED081,BR03,21.7
2025-10-08,MED081,BR03,21.6
2025-10-09,MED081,BR03,24.1
2025-10-10,MED081,BR03,23.5
2025-10-11,MED081,BR03,17.3
2025-10-12,MED081,BR03,20.8
2025-10-13,MED081,BR03,21.5
2025-10-14,MED081,BR03,26.6
2025-10-15,MED081,BR03,25.1
2025-10-16,MED081,BR03,21.5
2025-10-17,MED081,BR03,20.7
2025-10-18,MED081,BR03,17.8
2025-10-19,MED081,BR03,23.4
2025-10-20,MED081,BR03,23.4
2025-10-21,MED081,BR03,27.9
2025-10-22,MED081,BR03,18.3
2025-10-23,MED081,BR03,22.2
2025-10-24,MED081,BR03,24.0
2025-10-25,MED081,BR03,15.5
2025-10-26,MED081,BR03,15.9
2025-10-27,MED081,BR03,20.1
2025-10-28,MED081,BR03,18.2
2025-10-29,MED081,BR03,27.4
2025-10-30,MED081,BR03,23.4
2025-10-31,MED081,BR03,20.7
2025-11-01,MED081,BR03,13.9
2025-11-02,MED081,BR03,15.3
2025-11-03,MED081,BR03,23.4
2025-11-04,MED081,BR03,20.4
2025-11-05,MED081,BR03,17.6
2025-11-06,MED081,BR03,21.1
2025-11-07,MED081,BR03,21.6
2025-11-08,MED081,BR03,17.2
2025-11-09,MED081,BR03,18.1
2025-11-10,MED081,BR03,23.4
2025-11-11,MED081,BR03,24.5
2025-11-12,MED081,BR03,19.5
2025-11-13,MED081,BR03,23.4
2025-11-14,MED081,BR03,25.8
2025-11-15,MED081,BR03,19.1
2025-11-16,MED081,BR03,16.0
2025-11-17,MED081,BR03,20.6
2025-11-18,MED081,BR03,22.3
2025-11-19,MED081,BR03,26.0
2025-11-20,MED081,BR03,23.7
2025-11-21,MED081,BR03,29.1
2025-11-22,MED081,BR03,22.5
2025-11-23,MED081,BR03,18.9
2025-11-24,MED081,BR03,26.0
2025-11-25,MED081,BR03,20.6
2025-11-26,MED081,BR03,21.5
2025-11-27,MED081,BR03,23.7
2025-11-28,MED081,BR03,20.6
2025-11-29,MED081,BR03,15.0
2025-11-30,MED081,BR03,18.2
2025-12-01,MED081,BR03,25.8
2025-12-02,MED081,BR03,25.6
2025-12-03,MED081,BR03,26.3
2025-12-04,MED081,BR03,20.6
2025-12-05,MED081,BR03,20.8
2025-12-06,MED081,BR03,15.1
2025-12-07,MED081,BR03,16.1
2025-12-08,MED081,BR03,22.7
2025-12-09,MED081,BR03,24.9
2025-12-10,MED081,BR03,21.9
2025-12-11,MED081,BR03,22.9
2025-12-12,MED081,BR03,23.4
2025-12-13,MED081,BR03,20.1
2025-12-14,MED081,BR03,13.8
2025-12-15,MED081,BR03,19.9
2025-12-16,MED081,BR03,23.8
2025-12-17,MED081,BR03,27.2
2025-12-18,MED081,BR03,23.2
2025-12-19,MED081,BR03,29.3
2025-12-20,MED081,BR03,15.8
2025-12-21,MED081,BR03,16.8
2025-12-22,MED081,BR03,24.8
2025-12-23,MED081,BR03,16.3
2025-12-24,MED081,BR03,28.1
2025-12-25,MED081,BR03,28.0
2025-12-26,MED081,BR03,24.6
2025-12-27,MED081,BR03,18.6
2025-12-28,MED081,BR03,17.2
2025-12-29,MED081,BR03,26.6
2025-12-30,MED081,BR03,24.4
2025-12-31,MED081,BR03,24.0
2026-01-01,MED081,BR03,22.3
2026-01-02,MED081,BR03,25.8
2026-01-03,MED081,BR03,17.1
2026-01-04,MED081,BR03,20.3
2026-01-05,MED081,BR03,28.0
2026-01-06,MED081,BR03,24.7
2026-01-07,MED081,BR03,24.0
2026-01-08,MED081,BR03,22.9
2026-01-09,MED081,BR03,25.3
2026-01-10,MED081,BR03,20.5
2026-01-11,MED081,BR03,18.5
2026-01-12,MED081,BR03,24.6
2026-01-13,MED081,BR03,23.1
2026-01-14,MED081,BR03,17.2
2026-01-15,MED081,BR03,24.3
2026-01-16,MED081,BR03,26.5
2026-01-17,MED081,BR03,16.2
2026-01-18,MED081,BR03,19.7
2026-01-19,MED081,BR03,23.1
2026-01-20,MED081,BR03,22.9
2026-01-21,MED081,BR03,21.0
2026-01-22,MED081,BR03,23.5
2026-01-23,MED081,BR03,23.7
2026-01-24,MED081,BR03,19.4
2026-01-25,MED081,BR03,14.1
2026-01-26,MED081,BR03,20.7
2026-01-27,MED081,BR03,24.7
2026-01-28,MED081,BR03,26.4
2026-01-29,MED081,BR03,25.9
2026-01-30,MED081,BR03,19.9
2026-01-31,MED081,BR03,17.8
2026-02-01,MED081,BR03,14.9
2026-02-02,MED081,BR03,22.8
2026-02-03,MED081,BR03,21.0
2026-02-04,MED081,BR03,24.5
2026-02-05,MED081,BR03,23.1
2026-02-06,MED081,BR03,24.8
2026-02-07,MED081,BR03,17.5
2026-02-08,MED081,BR03,20.7
2026-02-09,MED081,BR03,23.9
2026-02-10,MED081,BR03,23.9
2026-02-11,MED081,BR03,24.1
2026-02-12,MED081,BR03,24.7
2026-02-13,MED081,BR03,27.2
2026-02-14,MED081,BR03,15.2
2026-02-15,MED081,BR03,18.3
2026-02-16,MED081,BR03,30.2
2026-02-17,MED081,BR03,23.2
2026-02-18,MED081,BR03,22.8
2026-02-19,MED081,BR03,29.1
2026-02-20,MED081,BR03,27.6
2026-02-21,MED081,BR03,13.4
2026-02-22,MED081,BR03,18.9
2026-02-23,MED081,BR03,20.8
2026-02-24,MED081,BR03,25.8
2026-02-25,MED081,BR03,23.9
2026-02-26,MED081,BR03,25.0
2026-02-27,MED081,BR03,22.7
2026-02-28,MED081,BR03,16.6
2026-03-01,MED081,BR03,21.9
2026-03-02,MED081,BR03,25.7
2026-03-03,MED081,BR03,23.9
2026-03-04,MED081,BR03,24.2
2026-03-05,MED081,BR03,21.3
2026-03-06,MED081,BR03,25.8
2026-03-07,MED081,BR03,17.8
2026-03-08,MED081,BR03,21.2
2026-03-09,MED081,BR03,24.5
2026-03-10,MED081,BR03,30.8
2026-03-11,MED081,BR03,23.7
2026-03-12,MED081,BR03,27.4
2026-03-13,MED081,BR03,17.0
2026-03-14,MED081,BR03,19.0
2026-03-15,MED081,BR03,22.7
2026-03-16,MED081,BR03,24.1
2026-03-17,MED081,BR03,18.4
2026-03-18,MED081,BR03,20.0
2026-03-19,MED081,BR03,22.2
2026-03-20,MED081,BR03,29.4
2026-03-21,MED081,BR03,16.4
2026-03-22,MED081,BR03,14.9
2026-03-23,MED081,BR03,24.1
2026-03-24,MED081,BR03,24.2
2026-03-25,MED081,BR03,26.0
2026-03-26,MED081,BR03,23.9
2026-03-27,MED081,BR03,23.2
2026-03-28,MED081,BR03,19.5
2026-03-29,MED081,BR03,15.5
2026-03-30,MED081,BR03,23.5
2026-03-31,MED081,BR03,28.2
2026-04-01,MED081,BR03,20.4
2026-04-02,MED081,BR03,25.6
2026-04-03,MED081,BR03,27.8
2026-04-04,MED081,BR03,20.9
2026-04-05,MED081,BR03,15.3
2026-04-06,MED081,BR03,25.2
2026-04-07,MED081,BR03,21.4
2026-04-08,MED081,BR03,27.0
2026-04-09,MED081,BR03,26.4
2026-04-10,MED081,BR03,21.2
2026-04-11,MED081,BR03,16.8
2026-04-12,MED081,BR03,14.0
2026-04-13,MED081,BR03,25.5
2026-04-14,MED081,BR03,24.1
2026-04-15,MED081,BR03,23.1
2026-04-16,MED081,BR03,23.0
2026-04-17,MED081,BR03,20.6
2026-04-18,MED081,BR03,14.9
2026-04-19,MED081,BR03,25.6
2026-04-20,MED081,BR03,28.0
2026-04-21,MED081,BR03,27.0
2026-04-22,MED081,BR03,27.0
2026-04-23,MED081,BR03,23.3
2026-04-24,MED081,BR03,23.4
2026-04-25,MED081,BR03,19.3
2026-04-26,MED081,BR03,18.1
2026-04-27,MED081,BR03,23.7
2026-04-28,MED081,BR03,23.9
2026-04-29,MED081,BR03,24.8
2026-04-30,MED081,BR03,21.6
2026-05-01,MED081,BR03,26.1
2026-05-02,MED081,BR03,21.5
2026-05-03,MED081,BR03,22.6
2026-05-04,MED081,BR03,28.2
2026-05-05,MED081,BR03,24.2
2026-05-06,MED081,BR03,26.3
2026-05-07,MED081,BR03,25.4
2026-05-08,MED081,BR03,24.9
2026-05-09,MED081,BR03,16.2
2026-05-10,MED081,BR03,17.9
2026-05-11,MED081,BR03,17.6
2026-05-12,MED081,BR03,25.1
2026-05-13,MED081,BR03,19.8
2026-05-14,MED081,BR03,20.7
2026-05-15,MED081,BR03,24.7
2026-05-16,MED081,BR03,16.7
2026-05-17,MED081,BR03,19.7
2026-05-18,MED081,BR03,25.3
2026-05-19,MED081,BR03,29.3
2026-05-20,MED081,BR03,27.8
2026-05-21,MED081,BR03,22.1
2026-05-22,MED081,BR03,27.0
2026-05-23,MED081,BR03,16.8
2026-05-24,MED081,BR03,20.3
2026-05-25,MED081,BR03,28.1
2026-05-26,MED081,BR03,22.4
2026-05-27,MED081,BR03,25.6
2026-05-28,MED081,BR03,26.8
2026-05-29,MED081,BR03,21.6
2026-05-30,MED081,BR03,17.8
2026-05-31,MED081,BR03,17.8
2026-06-01,MED081,BR03,23.0
2026-06-02,MED081,BR03,20.6
2026-06-03,MED081,BR03,23.2
2026-06-04,MED081,BR03,24.1
2026-06-05,MED081,BR03,21.9
2026-06-06,MED081,BR03,21.0
2026-06-07,MED081,BR03,17.8
2026-06-08,MED081,BR03,23.6
2026-06-09,MED081,BR03,24.0
2026-06-10,MED081,BR03,26.7
2026-06-11,MED081,BR03,20.7
2026-06-12,MED081,BR03,22.9
2026-06-13,MED081,BR03,20.9
2026-06-14,MED081,BR03,16.5
2026-06-15,MED081,BR03,24.3
2026-06-16,MED081,BR03,21.3
2026-06-17,MED081,BR03,28.0
2026-06-18,MED081,BR03,21.5
2026-06-19,MED081,BR03,20.8
2026-06-20,MED081,BR03,17.4
2026-06-21,MED081,BR03,15.1
2026-06-22,MED081,BR03,24.6
2026-06-23,MED081,BR03,25.9
2026-06-24,MED081,BR03,29.5
2026-06-25,MED081,BR03,21.7
2026-06-26,MED081,BR03,25.7
2026-06-27,MED081,BR03,19.8
2026-06-28,MED081,BR03,17.4
2026-06-29,MED081,BR03,32.5
2026-06-30,MED081,BR03,26.5
2026-07-01,MED081,BR03,23.7
2026-07-02,MED081,BR03,22.9
